timestamp,score,player_x_norm,player_velocity_norm,stone_x_norm,stone_y_norm,stone_speed_norm,dx_norm,abs_dx_norm,danger_left,danger_center,danger_right,action
1780487701.7813318,0,0.5,0.0,0.053125,0.6136606250180079,0.6892365789524654,-0.446875,0.446875,0,0,0,0
1780487701.7983587,0,0.5,0.0,0.053125,0.622488661501033,0.6892365789524654,-0.446875,0.446875,0,0,0,0
1780487701.8148136,0,0.5,0.0,0.053125,0.6313166979840582,0.6892365789524654,-0.446875,0.446875,0,0,0,0
1780487701.8320105,0,0.5,0.0,0.053125,0.639625438203376,0.6892365789524654,-0.446875,0.446875,0,0,0,0
1780487701.8484921,0,0.5,0.0,0.053125,0.6484534746864011,0.6892365789524654,-0.446875,0.446875,0,0,0,0
1780487701.865325,0,0.5,0.0,0.053125,0.6572815111694263,0.6892365789524654,-0.446875,0.446875,0,0,0,0
1780487701.8821266,0,0.5,0.0,0.053125,0.6661095476524516,0.6892365789524654,-0.446875,0.446875,0,0,0,0
1780487701.8982627,0,0.5,0.0,0.053125,0.6744182878717694,0.6892365789524654,-0.446875,0.446875,0,0,0,0
1780487701.9148474,0,0.5,0.0,0.053125,0.6832463243547945,0.6892365789524654,-0.446875,0.446875,0,0,0,0
1780487701.931845,0,0.5,0.0,0.053125,0.6915550645741123,0.6892365789524654,-0.446875,0.446875,0,0,0,0
1780487701.9481075,0,0.5,0.0,0.053125,0.7003831010571375,0.6892365789524654,-0.446875,0.446875,0,0,0,0
1780487701.964905,0,0.5,0.0,0.053125,0.7086918412764552,0.6892365789524654,-0.446875,0.446875,0,0,0,0
1780487701.9817345,0,0.5,0.0,0.053125,0.7175198777594805,0.6892365789524654,-0.446875,0.446875,0,0,0,0
1780487701.9980814,0,0.5,0.0,0.053125,0.7263479142425057,0.6892365789524654,-0.446875,0.446875,0,0,0,0
1780487702.0145123,0,0.5,0.0,0.053125,0.7346566544618234,0.6892365789524654,-0.446875,0.446875,0,0,0,0
1780487702.031155,0,0.5,0.0,0.053125,0.7434846909448486,0.6892365789524654,-0.446875,0.446875,0,0,0,0
1780487702.0472658,0,0.5,0.0,0.053125,0.7517934311641664,0.6892365789524654,-0.446875,0.446875,0,0,0,0
1780487702.0644796,0,0.5,0.0,0.053125,0.7606214676471915,0.6892365789524654,-0.446875,0.446875,0,0,0,0
1780487702.080823,0,0.5,0.0,0.053125,0.7694495041302167,0.6892365789524654,-0.446875,0.446875,0,0,0,0
1780487702.0968707,0,0.5,0.0,0.053125,0.7777582443495346,0.6892365789524654,-0.446875,0.446875,0,0,0,0
1780487702.1133807,0,0.5,0.0,0.053125,0.7860669845688524,0.6892365789524654,-0.446875,0.446875,0,0,0,0
1780487702.1293185,0,0.5,0.0,0.053125,0.7948950210518775,0.6892365789524654,-0.446875,0.446875,0,0,0,0
1780487702.1466765,0,0.5,0.0,0.053125,0.8032037612711953,0.6892365789524654,-0.446875,0.446875,0,0,0,0
1780487702.163007,0,0.5,0.0,0.053125,0.8120317977542205,0.6892365789524654,-0.446875,0.446875,0,0,0,0
1780487702.1792314,0,0.5,0.0,0.053125,0.8203405379735382,0.6892365789524654,-0.446875,0.446875,0,0,0,0
1780487702.196787,0,0.5,0.0,0.053125,0.8291685744565634,0.6892365789524654,-0.446875,0.446875,0,0,0,0
1780487702.2126906,0,0.5,0.0,0.053125,0.8379966109395887,0.6892365789524654,-0.446875,0.446875,0,0,0,0
1780487702.2288263,0,0.5,0.0,0.053125,0.8463053511589064,0.6892365789524654,-0.446875,0.446875,0,0,0,0
1780487702.2453656,0,0.5,0.0,0.053125,0.8546140913782242,0.6892365789524654,-0.446875,0.446875,0,0,0,0
1780487702.2623196,0,0.5,0.0,0.053125,0.8634421278612494,0.6892365789524654,-0.446875,0.446875,0,0,0,0
1780487702.2795553,0,0.5,0.0,0.053125,0.8722701643442746,0.6892365789524654,-0.446875,0.446875,0,0,0,0
1780487702.2959325,0,0.5,0.0,0.053125,0.8810982008272997,0.6892365789524654,-0.446875,0.446875,0,0,0,0
